num_context_tokens,num_decode_tokens,latency_ms
0,16,7.998
0,16,6.813
0,16,6.831
0,16,6.917
0,16,6.855
0,16,6.904
0,16,6.846
528,16,54.613
242,16,22.538
0,17,8.487
0,17,7.337
0,17,7.350
0,17,7.356
0,17,7.359
0,17,7.384
0,17,7.349
0,17,7.350
0,17,7.388
0,17,7.350
0,17,7.364
0,17,7.362
0,17,7.355
0,17,7.376
0,17,7.641
0,17,7.358
0,17,7.636
0,17,7.354
0,17,7.380
0,17,7.334
0,17,7.354
0,17,7.420
0,17,7.305
0,17,7.348
0,17,7.390
0,17,7.313
0,17,7.374
0,17,7.350
0,17,7.359
0,17,7.348
0,17,7.352
0,17,7.329
0,17,7.361
0,17,7.324
0,17,7.343
0,17,7.372
0,17,17.087
0,17,8.381
0,17,7.376
0,17,7.355
0,17,7.334
0,17,7.606
0,17,7.332
0,17,7.330
0,17,7.342
0,17,7.337
0,17,7.400
0,17,7.337
0,17,7.296
0,17,7.423
0,17,7.310
0,17,7.648
0,17,7.332
0,17,7.367
0,17,7.322
0,17,7.366
0,17,7.298
0,17,7.703
0,17,7.290
0,17,7.354
0,17,7.360
0,17,7.302
0,17,7.347
0,17,7.343
0,17,7.365
0,17,7.325
0,17,7.318
0,17,7.313
0,17,7.674
0,17,7.342
0,17,7.362
0,17,7.342
0,17,7.299
0,17,7.364
0,17,7.353
0,17,7.330
0,17,7.345
0,17,7.320
0,17,7.344
0,17,7.354
0,17,7.330
0,17,7.638
0,17,7.386
0,17,16.508
0,17,8.428
0,17,7.337
0,17,7.660
0,17,7.311
0,17,7.336
0,17,7.358
0,17,7.345
0,17,7.343
0,17,7.366
0,17,7.363
0,17,7.343
0,17,7.360
0,17,7.395
0,17,7.308
0,17,7.397
0,17,7.351
0,17,7.359
0,17,7.356
0,17,7.480
0,16,6.638
0,16,6.787
0,16,16.651
0,16,7.869
0,16,6.745
0,16,6.736
0,16,6.785
0,16,6.772
0,16,7.122
0,16,6.780
0,16,6.737
0,16,6.787
0,16,6.743
0,16,6.853
0,16,6.785
0,16,6.751
0,16,6.792
0,16,6.767
0,16,6.776
0,16,6.694
0,16,6.769
0,16,6.782
0,16,6.779
0,16,6.752
0,16,6.742
0,16,6.784
0,16,6.752
0,16,6.764
0,16,6.738
0,16,6.749
0,16,6.747
0,16,6.755
0,16,7.120
0,16,6.801
0,16,6.757
0,16,6.778
0,16,6.741
0,16,6.795
0,16,6.797
0,16,6.754
0,16,6.730
0,16,6.732
0,16,6.771
0,16,6.768
0,16,6.750
0,16,6.858
0,15,6.764
0,15,6.767
5280,15,56.434
90,15,22.430
0,16,7.953
0,16,6.767
0,16,6.775
0,16,6.749
0,16,6.796
0,16,6.717
0,16,7.045
0,16,6.803
0,16,6.752
0,16,7.031
0,16,6.776
0,16,6.767
0,16,6.795
0,16,6.841
0,16,6.766
0,16,6.797
0,16,6.770
0,16,6.767
0,16,6.740
0,16,6.811
0,16,6.786
0,16,6.749
0,16,6.789
0,16,6.796
0,16,6.756
0,16,7.048
0,16,6.762
0,16,6.787
0,16,7.107
0,16,6.748
0,16,6.740
0,16,6.755
0,16,6.785
0,16,6.774
0,16,6.735
0,16,6.764
0,16,6.753
0,16,6.755
0,16,6.740
0,16,6.757
0,16,6.773
0,16,6.725
0,16,6.759
0,16,6.758
0,16,6.747
0,16,6.793
0,16,6.680
0,16,6.808
0,16,6.792
0,16,6.773
0,16,6.743
0,16,6.782
0,16,6.746
0,16,6.819
0,16,6.784
0,16,6.734
0,16,6.754
0,16,6.775
0,16,6.719
0,16,6.755
0,16,6.793
0,16,6.768
0,16,6.804
0,16,6.750
0,16,6.771
0,16,6.743
0,16,6.751
0,16,6.873
0,16,6.842
0,16,6.727
7920,16,60.166
7920,16,61.339
528,16,53.941
16,16,22.183
0,17,8.524
0,17,7.398
0,17,7.370
0,17,7.330
0,17,7.349
0,17,7.329
0,17,7.359
0,17,7.375
0,17,7.328
0,17,7.340
0,17,7.364
0,17,7.375
0,17,60.630
0,17,54.496
0,17,20.747
0,17,8.354
0,17,7.349
0,17,7.355
0,17,7.380
0,17,7.352
0,17,7.358
0,17,7.400
0,17,7.377
0,17,7.389
0,17,7.426
0,16,6.722
0,16,6.739
0,16,54.864
0,16,20.235
0,16,7.979
0,16,6.745
0,16,6.804
0,16,6.746
0,16,7.101
0,16,6.764
0,16,6.739
0,16,6.734
0,16,6.754
0,16,6.804
0,16,6.796
0,16,6.740
0,16,6.761
0,16,6.800
0,16,6.709
0,16,6.826
0,16,6.621
0,16,6.776
0,16,6.728
0,16,6.748
0,16,6.814
0,15,6.750
0,15,6.792
1584,15,55.856
495,15,21.745
0,16,7.917
0,16,6.747
0,16,6.796
0,16,6.784
0,16,6.771
0,16,7.096
0,16,6.728
0,16,6.805
0,16,6.805
0,16,6.832
0,15,6.801
0,15,6.777
115,15,19.379
0,16,7.845
0,16,6.756
0,16,6.782
0,16,6.827
0,16,6.776
0,16,6.787
0,16,6.792
0,16,6.790
0,16,6.773
0,16,7.015
0,16,6.778
0,16,6.728
0,16,6.811
0,16,6.804
0,16,6.795
0,16,7.059
0,16,6.796
0,16,6.777
103,16,19.530
0,17,8.469
0,17,7.638
0,17,7.303
0,17,7.360
0,17,7.331
0,17,7.317
0,17,7.339
0,17,7.358
0,17,7.312
0,17,7.381
0,17,7.297
0,17,7.345
0,17,7.320
0,17,7.320
0,17,7.356
0,17,7.312
0,17,7.312
0,17,7.307
0,17,7.355
0,17,7.359
0,17,7.302
0,17,7.344
0,17,7.354
0,17,7.329
0,17,7.355
0,17,7.371
0,17,7.316
0,17,7.348
0,17,7.332
0,17,7.340
0,17,7.371
0,17,7.320
0,17,7.362
0,17,7.402
0,17,7.305
0,17,7.342
0,17,7.329
0,17,7.339
0,17,7.350
0,17,7.381
0,17,7.329
0,17,7.339
0,17,7.380
0,17,7.352
0,17,7.332
0,17,7.367
0,17,7.604
0,17,7.355
0,17,7.609
0,17,7.365
0,17,7.359
0,17,7.347
0,17,7.369
0,17,7.325
0,17,7.328
0,17,7.348
0,17,7.353
0,17,7.353
0,17,7.309
0,17,7.370
0,17,7.310
0,17,7.330
0,17,7.316
0,17,7.330
0,17,7.347
0,17,7.304
0,17,7.624
0,17,7.331
0,17,7.395
0,17,7.324
0,17,7.583
0,17,7.347
0,17,7.346
0,17,7.316
0,17,7.319
0,17,7.331
0,17,7.297
0,17,7.417
0,16,6.769
0,16,6.785
0,16,18.604
0,16,7.941
0,16,6.766
0,16,6.760
0,16,6.778
0,16,6.782
0,16,7.114
0,16,6.778
0,16,6.811
0,16,6.759
0,16,7.062
0,16,6.819
0,16,6.810
0,16,6.798
0,16,6.818
0,16,6.751
0,16,6.792
0,16,6.802
0,16,6.846
0,16,6.788
0,16,6.772
0,16,6.778
0,16,6.776
0,16,6.805
0,16,6.795
0,16,6.792
0,16,6.797
0,16,6.754
0,16,6.737
0,16,6.781
0,16,6.798
0,16,6.825
0,16,6.791
0,16,6.776
0,16,6.770
0,16,6.743
0,16,6.722
0,16,6.792
0,16,6.795
0,16,6.712
0,16,6.783
0,16,6.762
0,16,6.731
0,16,6.788
0,16,6.764
0,16,6.695
0,16,6.775
0,16,6.756
0,16,6.729
0,16,6.781
0,16,6.709
0,16,6.760
0,16,6.764
0,16,6.801
0,16,6.773
0,16,7.011
0,16,6.767
0,16,7.076
0,16,6.769
0,16,6.754
0,16,6.872
0,16,6.809
0,16,6.762
0,16,7.068
0,16,6.823
0,16,6.694
0,16,6.783
0,16,6.802
0,15,6.802
0,15,6.780
0,15,6.787
3168,15,63.648
156,15,54.487
0,16,17.950
0,16,7.841
0,16,7.086
0,16,6.841
0,16,6.832
0,16,6.835
0,16,6.818
0,16,6.807
0,16,6.846
0,16,6.832
0,16,6.864
0,16,6.820
0,16,6.827
0,16,6.850
0,16,6.820
0,16,6.811
0,16,6.826
0,16,6.867
0,16,6.844
0,16,6.828
0,16,6.777
0,16,6.838
0,16,7.130
0,16,6.790
